Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
4	25	16s	16W21P7	-1	20.05616	84.04478		0.9998208	28391.4	0.734274	1.949294	False	False	False	0.0006470594										15	2671.98	1.372608	22.86382	11093.76	-0.6630712	5.151885	0.1209183	0.3356228
4	26	16s	16W21P7	-1	19.45062	83.87254		0.9995061	56836.67	0.7248958	1.982582	False	False	False	0.0005549178										12	2565.698	1.34137	22.21715	8658.81	-4.398368	4.374835	-0.05132294	-0.2699146
4	36	16s	16W22P10	-1	17.85739	82.82305		0.9998738	23881.95	0.6931071	1.966025	False	False	False	0.002901838										10	3257.899	1.356654	20.64405	11783.67	-6.491307	4.616955	0.1234818	-0.2242889
4	37	16s	16W22P10	-1	18.23833	82.57642		0.9994859	86520.2	0.7055531	2.028564	False	False	False	0.00101754										12	2848.834	1.301359	20.95217	9995.146	2.77395	4.508503	-0.1231461	0.1566525
4	38	16s	16W22P10	-1	18.14931	82.69923		0.9999422	8332.772	0.7060452	1.950663	False	False	False	0.002487873										11	2983.206	1.371283	20.95524	10776.84	-4.430473	4.612503	-0.0003433228	0.06763458
4	48	16s	16W23P7	-1	18.89699	83.47582		0.999813	18205.55	0.72183	1.9587	False	False	False	0.001036406										9	2303.162	1.363575	21.69276	8406.384	4.427981	4.649931	-0.01287079	-0.01186943
4	49	16s	16W23P7	-1	18.99983	83.53767		0.9998176	21778.23	0.7220557	1.940739	False	False	False	0.001314643										13	2289.51	1.380973	21.81852	9558.492	1.045051	5.174908	0.04897308	0.09097099
4	50	16s	16W23P7	-1	18.82976	83.4526		0.9997604	28572.49	0.7169434	1.944922	False	False	False	0.001388573										10	2381.365	1.376865	21.64303	9316.892	0.3340905	4.912417	-0.03609467	-0.07910347
4	60	16s	16s 10*8	-1	7.380423	83.98327		0.9999724	7118.705	0.5905344	1.91015	False	False	False	6.94803										10	2711.321	1.412094	10.24009	9807.208	11.18196	4.617132	0.03627777	-0.02066135
4	61	16s	16s 10*8	-1	7.328526	83.90111		0.9999655	7528.797	0.5840688	1.913196	False	False	False	6.530843										11	2324.064	1.408907	10.184	9005.216	12.88477	4.87477	-0.04588318	-0.0725584
4	62	16s	16s 10*8	-1	7.494304	83.9566		0.9999844	4518.563	0.6030986	1.904595	False	False	False	6.9921										10	2639.011	1.417958	10.3617	10435.08	6.092923	4.954161	0.009613037	0.09322023
5	0	16s	16W23P20	-1	20.82025	84.81167		0.999708	37572.93	0.7339702	1.9739	False	False	False	0.0002433086	ContainsOutlierReplicateCt									8	2620.784	1.349324	23.59725	9576.033	-0.1838423	4.653882	0.2159119	0.2655182
5	1	16s	16W23P20													CtIsOutlier																	
5	2	16s	16W23P20	-1	20.28921	84.37984		0.9995723	55883.8	0.7187346	2.003713	False	False	False	0.0002455803	ContainsOutlierReplicateCt									12	2791.663	1.322555	23.03096	8974.119	-2.517511	4.214614	-0.2159119	-0.2655201
5	12	16s	16s 10*4	-1	22.12205	84.41971		0.9999682	4523.127	0.8049346	1.87179	False	False	False	0.0003175208										7	2457.832	1.454032	25.03695	9547.316	1.021122	4.884446	0.05376434	-0.2598763
5	13	16s	16s 10*4	-1	22.29176	84.31995		0.9999742	3912.915	0.8014336	1.870355	False	False	False	0.0003028535										11	2364.564	1.455669	25.20881	10050.97	1.992468	5.250665	-0.04599762	-0.09017372
5	14	16s	16s 10*4	-1	22.73198	84.35818		0.9999627	5209.099	0.7945268	1.859854	False	False	False	0.0002622386										12	2532.014	1.467802	25.66501	10291.53	-1.119079	5.064563	-0.007759094	0.3500481
5	24	16s	ermF 10*8													NoAmplification																	
5	25	16s	ermF 10*8													LowEfficiency, CtIsLarge, CurveFitFailed																	
5	26	16s	ermF 10*8	-1	34.12218	79.54212		0.9999356	2449.567	0.3953811	2.004701	False	False	False	4.981597E-09	CtIsLarge									8	2466.14	1.321693	36.8628	6457.972	7.264079	3.618655		
5	48	16s	ermF 10*4													CtIsLarge, CurveFitFailed																	
5	49	16s	ermF 10*4													NoAmplification																	
5	50	16s	ermF 10*4													CtIsLarge, CurveFitFailed																	
6	0	16s	Jin A1	-1	17.43044	85.68126		0.9998513	19004.21	0.7318977	1.961835	False	False	False	0.003264966										15	2594.877	1.3606	20.22229	9304.616	-16.78663	4.585763	0.04561615	0.01818848
6	1	16s	Jin A1	-1	17.36357	85.65931		0.99981	24926.44	0.734395	1.99976	False	False	False	0.002366349										13	2540.738	1.326018	20.10988	9129.013	-6.667044	4.593056	0.02366638	-0.04867744
6	2	16s	Jin A1	-1	17.44274	85.56635		0.999803	22019	0.7418722	1.987077	False	False	False	0.002347026										11	2496.972	1.337305	20.20392	8546.957	-7.085157	4.422928	-0.06929016	0.03049088
6	12	16s	Jin A3	-1	16.33604	85.26511		0.9997865	34492.46	0.7327286	2.002662	False	False	False	0.005511636										10	2803.901	1.323473	19.079	10046.3	-3.684924	4.582973	0.03777313	-0.1572075
6	13	16s	Jin A3	-1	16.56329	85.21343		0.9997647	44559.25	0.7287927	1.986523	False	False	False	0.0060132										12	2793.907	1.337804	19.32512	11289.21	-8.942343	5.040652	-0.01390076	0.07003975
6	14	16s	Jin A3	-1	16.58042	85.20345		0.9998016	38247.19	0.7409723	1.995968	False	False	False	0.005492224										16	2977.716	1.329364	19.33113	11352.79	-6.610606	4.812585	-0.02388	0.08716965
6	48	16s	Jin A5	-1	15.26305	84.8233		0.9997979	36198.32	0.7122034	1.985929	False	False	False	0.01485431										5	2785.515	1.33834	18.02559	10500.22	-0.04819774	4.769581	-0.01117706	-0.1202374
6	49	16s	Jin A5	-1	15.49642	84.85062		0.9998422	29436.91	0.7146579	1.985548	False	False	False	0.0131339										10	2824.31	1.338684	18.25941	11017.79	-0.4932888	4.901055	0.0161438	0.1131344
6	50	16s	Jin A5	-1	15.39039	84.8295		0.9998684	23401.14	0.7196183	1.98114	False	False	False	0.0142398										9	2826.053	1.342683	18.15865	10640.7	-0.8100383	4.765217	-0.004974365	0.007102966
6	60	16s	Jin A7	-1	14.779	84.90515		0.9997582	47020.2	0.6596965	1.992266	False	False	False	0.02256796										8	3142.788	1.332654	17.53405	11684.47	-4.204735	4.717869	0.006347656	-0.162858
6	61	16s	Jin A7	-1	15.03858	84.88831		0.9998164	39295.16	0.6693206	1.969334	False	False	False	0.02447192										11	3104.952	1.35356	17.82116	12783.52	-2.037864	5.117138	-0.01049042	0.09672451
6	62	16s	Jin A7	-1	15.00799	84.90295		0.9998547	32832.9	0.6745558	1.966294	False	False	False	0.02634621										8	3301.777	1.356403	17.79432	13125.71	-4.987461	4.975348	0.004150391	0.0661335
7	24	16s	Jin A9	-1	15.18699	85.05862		0.9998409	27179.85	0.6896033	1.955537	False	False	False	0.02260795										12	2844.778	1.366594	17.98673	11757.76	-3.291242	5.133104	0.04116821	-0.03296566
7	25	16s	Jin A9	-1	15.39848	85.06107		0.9996868	81581.16	0.6935738	2.017906	False	False	False	0.01252072										12	3039.522	1.31033	18.12413	12725.44	1.407717	5.186659	0.04361725	0.1785316
7	26	16s	Jin A9	-1	15.07438	84.93266		0.9998505	26965.45	0.6736585	1.967812	False	False	False	0.02231983										14	2835.663	1.354981	17.85884	11823.68	-3.201129	5.169637	-0.08479309	-0.1455669
9	0	16s	16W1P20	-1	22.24818	84.81674		0.9997016	31889.89	0.7430967	1.958585	False	False	False	8.613092E-05										11	2268.917	1.363684	25.0441	8146.882	1.33104	4.590647	0.02342224	0.3004665
9	1	16s	16W1P20	-1	21.73575	84.86504		0.9998928	14951.54	0.7437049	1.965062	False	False	False	0.0001410522										12	2494.892	1.357558	24.52359	9878.428	0.5872456	4.959461	0.07172394	-0.2119713
9	2	16s	16W1P20	-1	21.85922	84.69817		0.9999402	6324.836	0.745162	1.961963	False	False	False	0.0001181998										15	2471.589	1.360479	24.65092	8744.269	1.574228	4.537913	-0.09515381	-0.08849525
9	12	16s	16W3P21	-1	18.80742	83.81682		0.9997931	20888.83	0.7233577	1.965197	False	False	False	0.001044648										13	2432.604	1.357432	21.59511	8473.682	1.276839	4.483379	-0.1587219	-0.01924515
9	13	16s	16W3P21	-1	18.84648	84.0808		0.9998315	19411.84	0.7140406	1.95907	False	False	False	0.001166024										10	2501.007	1.363223	21.64178	9148.056	-0.8319846	4.657749	0.1052551	0.01980591
9	14	16s	16W3P21	-1	18.82611	84.029		0.9998747	16729.35	0.7128946	1.953459	False	False	False	0.001350179										12	2735.394	1.368587	21.62848	9857.492	-2.455832	4.603683	0.05345917	-0.0005626678
9	24	16s	16W2P21	-1	19.53588	83.97765		0.9996847	32987.82	0.7348818	1.952238	False	False	False	0.0006875728										12	2474.582	1.369763	22.3398	8324.029	4.344893	4.363812	0.01757813	-0.06707382
9	25	16s	16W2P21	-1	19.6612	83.925		0.9997578	31597.27	0.7402661	1.938562	False	False	False	0.000831091										7	2493.868	1.383125	22.48272	9530.423	1.606477	4.821542	-0.0350647	0.05824852
9	26	16s	16W2P21	-1	19.61178	83.97755		0.9997714	24559.85	0.736927	1.951566	False	False	False	0.0006718098										12	2434.782	1.370412	22.41655	8535.562	2.975512	4.505677	0.01748657	0.008823395
9	36	16s	16W3P32	-1	18.06762	83.3804		0.9999593	3351.594	0.7173759	1.920475	False	False	False	0.002668448										9	2212.656	1.401371	20.91317	8079.71	0.8215476	4.65159	0.2172165	-0.003070831
9	37	16s	16W3P32	-1	18.15777	82.87524		0.999465	72254.16	0.7172892	2.009096	False	False	False	0.001158708										5	2384.489	1.317881	20.89336	8895.553	4.91725	4.73059	-0.2879486	0.08707237
9	38	16s	16W3P32	-1	17.98669	83.23392		0.9999306	8232.443	0.7043224	1.921899	False	False	False	0.003320123										13	2402.015	1.39991	20.83031	9623.877	-2.700029	5.006584	0.07073975	-0.08400154
9	48	16s	16W5P16	-1	19.55256	83.59235		0.9996943	42911.89	0.7363366	1.96734	False	False	False	0.0006713195										5	2543.113	1.355423	22.33759	9642.188	2.73738	4.791491	0.1133804	-0.05821228
